 Castelli and Kurucz 2004-2012 Atmosphere
 T     43000.     G    4.50000 [-4.0a] N(He)/Ntot=0.089 VTURB=2.0  L/H=1.25 NOV
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      3.57350E-20
  9.3500      1.24090E-19
  9.6100      4.03330E-19
  9.7700      8.07780E-19
  9.9600      1.79070E-18
  10.200      4.69370E-18
  10.380      9.39220E-18
  10.560      1.83560E-17
  10.770      3.89990E-17
  11.040      9.84930E-17
  11.400      3.16270E-16
  11.780      1.00240E-15
  12.130      2.71860E-15
  12.480      6.96480E-15
  12.710      1.25580E-14
  12.840      1.73570E-14
  13.050      2.88700E-14
  13.240      4.51000E-14
  13.390      6.35540E-14
  13.660      1.15590E-13
  13.980      2.27730E-13
  14.330      4.61310E-13
  14.720      9.72400E-13
  15.100      1.93540E-12
  15.520      3.97640E-12
  15.880      7.14270E-12
  16.200      1.17530E-11
  16.600      2.12940E-11
  17.030      3.90430E-11
  17.340      5.92770E-11
  17.680      9.20760E-11
  18.020      1.40540E-10
  18.170      1.68460E-10
  18.610      2.81700E-10
  19.100      4.84910E-10
  19.390      6.59670E-10
  19.840      1.04360E-09
  20.180      1.45490E-09
  20.500      1.96770E-09
  21.050      3.23230E-09
  21.620      5.25510E-09
  21.980      7.04450E-09
  22.300      9.06370E-09
  22.680      1.21060E-08
  23.000      5.66220E-08
  23.400      1.84880E-07
  24.000      1.13330E-06
  24.650      1.85880E-05
  25.240      4.85540E-05
  25.680      2.48830E-05
  26.000      1.00210E-04
  26.400      1.37840E-04
  26.850      1.75250E-04
  27.350      2.07800E-04
  27.850      2.34530E-04
  28.400      2.58730E-04
  29.000      2.81300E-04
  29.600      2.39250E-04
  30.100      6.24610E-05
  30.800      1.45640E-04
  31.800      3.69060E-04
  32.800      4.27530E-04
  33.800      4.56730E-04
  34.800      4.96880E-04
  35.700      5.20000E-04
  36.600      5.49680E-04
  37.500      5.64880E-04
  38.500      5.80450E-04
  39.500      6.19180E-04
  40.500      6.47280E-04
  41.400      6.67170E-04
  42.200      6.78920E-04
  43.000      7.01730E-04
  44.100      7.28900E-04
  45.100      7.50040E-04
  46.000      7.64960E-04
  47.000      7.86580E-04
  48.000      8.14890E-04
  49.000      8.26870E-04
  50.000      8.62640E-04
  50.600      9.42050E-04
  51.200      1.13730E-03
  52.000      1.16020E-03
  53.000      1.20480E-03
  54.000      1.21290E-03
  55.000      1.24210E-03
  56.000      1.28610E-03
  57.000      1.31820E-03
  58.000      1.32740E-03
  59.000      1.37110E-03
  60.000      1.38440E-03
  61.000      1.40300E-03
  62.000      1.43920E-03
  63.000      1.46090E-03
  64.000      1.49720E-03
  65.000      1.51660E-03
  65.800      1.52290E-03
  66.500      1.55550E-03
  67.500      1.58200E-03
  68.500      1.59670E-03
  69.500      1.62820E-03
  70.500      1.62920E-03
  71.600      1.67480E-03
  72.600      1.69660E-03
  73.500      1.71570E-03
  74.500      1.73570E-03
  75.500      1.75460E-03
  76.500      1.76650E-03
  77.500      1.79600E-03
  78.500      1.80090E-03
  79.500      1.82030E-03
  80.500      1.85000E-03
  81.500      1.86810E-03
  82.500      1.88650E-03
  83.500      1.88080E-03
  84.500      1.91870E-03
  85.500      1.92840E-03
  86.500      1.94980E-03
  87.500      1.96460E-03
  88.500      1.97870E-03
  89.500      1.99230E-03
  90.500      1.99120E-03
  91.500      1.64050E-03
  92.500      2.82610E-03
  93.500      3.53350E-03
  94.500      4.30810E-03
  95.500      4.61920E-03
  96.500      5.10590E-03
  97.500      4.34390E-03
  98.500      5.11400E-03
  99.500      4.87510E-03
  100.50      5.08050E-03
  101.50      5.03760E-03
  102.50      4.22480E-03
  103.50      4.96950E-03
  104.50      4.96930E-03
  105.50      4.94070E-03
  106.50      4.90800E-03
  107.50      4.88070E-03
  108.50      4.65630E-03
  109.50      4.82340E-03
  110.50      4.79340E-03
  111.50      4.76340E-03
  112.50      4.71850E-03
  113.50      4.70500E-03
  114.50      4.67550E-03
  115.50      4.64450E-03
  116.50      4.61520E-03
  117.50      4.54670E-03
  118.50      4.55740E-03
  119.50      4.52720E-03
  120.50      4.48520E-03
  121.50      3.80960E-03
  122.50      4.41870E-03
  123.50      4.39770E-03
  124.50      4.37000E-03
  125.50      4.35070E-03
  126.50      4.32140E-03
  127.50      4.29230E-03
  128.50      4.26330E-03
  129.50      4.23450E-03
  130.50      4.20580E-03
  131.50      4.17730E-03
  132.50      4.14880E-03
  133.50      4.12080E-03
  134.50      4.09290E-03
  135.50      4.06500E-03
  136.50      4.03730E-03
  137.50      4.00660E-03
  138.50      3.98250E-03
  139.50      3.94960E-03
  140.50      3.92320E-03
  141.50      3.90160E-03
  142.50      3.87490E-03
  143.50      3.84840E-03
  144.20      3.82950E-03
  144.70      3.81650E-03
  145.50      3.79550E-03
  146.50      3.76950E-03
  147.50      3.74390E-03
  148.50      3.71850E-03
  149.50      3.69300E-03
  150.50      3.66790E-03
  151.20      3.65040E-03
  151.70      3.63790E-03
  152.50      3.61800E-03
  153.50      3.59320E-03
  154.50      3.53600E-03
  155.50      3.51370E-03
  156.50      3.52010E-03
  157.50      3.49620E-03
  158.50      3.47240E-03
  159.50      3.44890E-03
  160.50      3.42540E-03
  161.50      3.40240E-03
  162.50      3.37910E-03
  163.50      3.29190E-03
  164.50      3.15320E-03
