 Castelli and Kurucz 2004-2012 Atmosphere
 T     38000.     G    4.50000 [-4.0a] N(He)/Ntot=0.089 VTURB=2.0  L/H=1.25 NOV
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      4.66610E-23
  9.3500      2.00280E-22
  9.6100      7.94270E-22
  9.7700      1.78750E-21
  9.9600      4.52630E-21
  10.200      1.39220E-20
  10.380      3.12440E-20
  10.560      6.81870E-20
  10.770      1.63890E-19
  11.040      4.81480E-19
  11.400      1.86840E-18
  11.780      7.13390E-18
  12.130      2.27120E-17
  12.480      6.76430E-17
  12.710      1.34000E-16
  12.840      1.95010E-16
  13.050      3.51740E-16
  13.240      5.89880E-16
  13.390      8.77780E-16
  13.660      1.75500E-15
  13.980      3.84890E-15
  14.330      8.71620E-15
  14.720      2.06650E-14
  15.100      4.58330E-14
  15.520      1.05440E-13
  15.880      2.07620E-13
  16.200      3.69300E-13
  16.600      7.34270E-13
  17.030      1.48010E-12
  17.340      2.39860E-12
  17.680      3.99060E-12
  18.020      6.50590E-12
  18.170      8.02230E-12
  18.610      1.45310E-11
  19.100      2.72150E-11
  19.390      3.88370E-11
  19.840      6.59850E-11
  20.180      9.68550E-11
  20.500      1.37290E-10
  21.050      2.43560E-10
  21.620      4.26950E-10
  21.980      5.98940E-10
  22.300      8.01290E-10
  22.680      1.11930E-09
  23.000      4.11270E-09
  23.400      1.30740E-08
  24.000      3.62930E-08
  24.650      2.18100E-07
  25.240      8.09970E-07
  25.680      5.13030E-07
  26.000      3.69920E-06
  26.400      7.02990E-06
  26.850      1.16970E-05
  27.350      1.64780E-05
  27.850      2.05240E-05
  28.400      2.48020E-05
  29.000      2.74020E-05
  29.600      1.92840E-05
  30.100      2.53870E-06
  30.800      1.12170E-05
  31.800      4.01640E-05
  32.800      5.03620E-05
  33.800      5.36640E-05
  34.800      5.97560E-05
  35.700      6.24970E-05
  36.600      6.62100E-05
  37.500      6.80390E-05
  38.500      7.12200E-05
  39.500      7.60700E-05
  40.500      8.03270E-05
  41.400      8.41250E-05
  42.200      8.74040E-05
  43.000      9.17660E-05
  44.100      9.82340E-05
  45.100      1.04280E-04
  46.000      1.09940E-04
  47.000      1.17930E-04
  48.000      1.26140E-04
  49.000      1.33570E-04
  50.000      1.44400E-04
  50.600      2.82700E-04
  51.200      4.86450E-04
  52.000      5.00000E-04
  53.000      5.27090E-04
  54.000      5.31070E-04
  55.000      5.52840E-04
  56.000      5.76530E-04
  57.000      5.94660E-04
  58.000      5.98990E-04
  59.000      6.26540E-04
  60.000      6.36780E-04
  61.000      6.51300E-04
  62.000      6.74280E-04
  63.000      6.89710E-04
  64.000      7.08440E-04
  65.000      7.22750E-04
  65.800      7.29140E-04
  66.500      7.46390E-04
  67.500      7.66190E-04
  68.500      7.75200E-04
  69.500      7.99030E-04
  70.500      8.03370E-04
  71.600      8.32740E-04
  72.600      8.48730E-04
  73.500      8.63210E-04
  74.500      8.77990E-04
  75.500      8.92560E-04
  76.500      9.04230E-04
  77.500      9.24590E-04
  78.500      9.35490E-04
  79.500      9.51480E-04
  80.500      9.68520E-04
  81.500      9.83910E-04
  82.500      9.99370E-04
  83.500      9.97600E-04
  84.500      1.02720E-03
  85.500      1.03960E-03
  86.500      1.05480E-03
  87.500      1.06810E-03
  88.500      1.08110E-03
  89.500      1.09390E-03
  90.500      1.10090E-03
  91.500      9.79170E-04
  92.500      1.88450E-03
  93.500      2.48850E-03
  94.500      3.24050E-03
  95.500      3.53160E-03
  96.500      4.03090E-03
  97.500      3.26120E-03
  98.500      4.06940E-03
  99.500      3.85150E-03
  100.50      4.06510E-03
  101.50      4.02300E-03
  102.50      3.18340E-03
  103.50      3.97000E-03
  104.50      3.98760E-03
  105.50      3.96750E-03
  106.50      3.93940E-03
  107.50      3.92040E-03
  108.50      3.71750E-03
  109.50      3.88360E-03
