 Castelli and Kurucz 2004-2012 Atmosphere
 T     31000.     G    4.50000 [-4.0a] N(He)/Ntot=0.089 VTURB=2.0  L/H=1.25 NOV
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      2.66130E-34
  9.3500      2.36510E-33
  9.6100      1.86820E-32
  9.7700      6.30970E-32
  9.9600      2.54400E-31
  10.200      1.37390E-30
  10.380      4.62310E-30
  10.560      1.49170E-29
  10.770      5.56660E-29
  11.040      2.80930E-28
  11.400      2.15420E-27
  11.780      1.61310E-26
  12.130      9.19720E-26
  12.480      4.74700E-25
  12.710      1.32750E-24
  12.840      2.33470E-24
  13.050      5.67170E-24
  13.240      1.23520E-23
  13.390      2.24740E-23
  13.660      6.38000E-23
  13.980      2.08260E-22
  14.330      7.13900E-22
  14.720      2.62430E-21
  15.100      8.72990E-21
  15.520      3.07150E-20
  15.880      8.54890E-20
  16.200      2.04170E-19
  16.600      5.77300E-19
  17.030      1.66810E-18
  17.340      3.46560E-18
  17.680      7.49550E-18
  18.020      1.57300E-17
  18.170      2.16160E-17
  18.610      5.32570E-17
  19.100      1.38180E-16
  19.390      2.37270E-16
  19.840      5.31420E-16
  20.180      9.53330E-16
  20.500      1.62220E-15
  21.050      3.88830E-15
  21.620      9.16090E-15
  21.980      1.53670E-14
  22.300      2.39830E-14
  22.680      3.99990E-14
  23.000      2.75860E-13
  23.400      1.09140E-12
  24.000      2.19910E-12
  24.650      4.26510E-12
  25.240      7.36780E-12
  25.680      8.51080E-12
  26.000      1.38340E-11
  26.400      1.90050E-11
  26.850      2.70580E-11
  27.350      3.93540E-11
  27.850      5.66720E-11
  28.400      8.35480E-11
  29.000      1.25230E-10
  29.600      1.83470E-10
  30.100      2.33420E-10
  30.800      3.33360E-10
  31.800      6.93370E-10
  32.800      1.19610E-09
  33.800      1.99730E-09
  34.800      3.23940E-09
  35.700      4.88290E-09
  36.600      7.23360E-09
  37.500      1.04780E-08
  38.500      1.55400E-08
  39.500      2.25360E-08
  40.500      3.20750E-08
  41.400      4.34290E-08
  42.200      5.61640E-08
  43.000      7.18940E-08
  44.100      9.95170E-08
  45.100      1.31760E-07
  46.000      1.67640E-07
  47.000      2.16780E-07
  48.000      2.76920E-07
  49.000      3.50040E-07
  50.000      4.37910E-07
  50.600      2.75950E-06
  51.200      9.11650E-06
  52.000      9.57210E-06
  53.000      1.10490E-05
  54.000      1.08580E-05
  55.000      1.24330E-05
  56.000      1.32040E-05
  57.000      1.40580E-05
  58.000      1.40050E-05
  59.000      1.57960E-05
  60.000      1.68540E-05
  61.000      1.80150E-05
  62.000      1.91720E-05
  63.000      2.04320E-05
  64.000      2.16980E-05
  65.000      2.31300E-05
  65.800      2.42540E-05
  66.500      2.53240E-05
  67.500      2.68500E-05
  68.500      2.82480E-05
  69.500      3.02780E-05
  70.500      3.16870E-05
  71.600      3.40160E-05
  72.600      3.59370E-05
  73.500      3.78590E-05
  74.500      3.99260E-05
  75.500      4.20500E-05
  76.500      4.42520E-05
  77.500      4.65820E-05
  78.500      4.89460E-05
  79.500      5.13440E-05
  80.500      5.38310E-05
  81.500      5.63650E-05
  82.500      5.89820E-05
  83.500      6.06450E-05
  84.500      6.43700E-05
  85.500      6.71460E-05
  86.500      6.99830E-05
  87.500      7.28680E-05
  88.500      7.58070E-05
  89.500      7.87910E-05
  90.500      8.17910E-05
  91.500      9.85460E-05
  92.500      4.44810E-04
  93.500      8.36460E-04
  94.500      1.54840E-03
  95.500      1.81900E-03
  96.500      2.29840E-03
  97.500      1.44790E-03
  98.500      2.42400E-03
  99.500      2.29390E-03
  100.50      2.44770E-03
  101.50      2.38330E-03
  102.50      1.34420E-03
  103.50      2.32210E-03
  104.50      2.39740E-03
  105.50      2.39350E-03
  106.50      2.36360E-03
  107.50      2.35220E-03
  108.50      2.22720E-03
  109.50      2.33750E-03
  110.50      2.31470E-03
  111.50      2.30420E-03
  112.50      2.26410E-03
  113.50      2.27950E-03
  114.50      2.26420E-03
  115.50      2.24890E-03
  116.50      2.23510E-03
  117.50      2.11810E-03
  118.50      2.20310E-03
  119.50      2.17870E-03
  120.50      2.09210E-03
  121.50      1.22170E-03
  122.50      2.05960E-03
  123.50      2.12220E-03
  124.50      2.11270E-03
  125.50      2.10490E-03
  126.50      2.09010E-03
  127.50      2.07540E-03
  128.50      2.06110E-03
  129.50      2.03130E-03
  130.50      2.02830E-03
  131.50      2.01860E-03
  132.50      2.00430E-03
  133.50      1.98500E-03
  134.50      1.97690E-03
  135.50      1.96350E-03
  136.50      1.94990E-03
  137.50      1.93640E-03
  138.50      1.92320E-03
  139.50      1.88650E-03
  140.50      1.87740E-03
  141.50      1.88270E-03
  142.50      1.86960E-03
  143.50      1.85670E-03
  144.20      1.84790E-03
  144.70      1.84160E-03
  145.50      1.83160E-03
  146.50      1.81920E-03
  147.50      1.80660E-03
  148.50      1.79410E-03
  149.50      1.78140E-03
  150.50      1.76880E-03
  151.20      1.76040E-03
  151.70      1.75430E-03
  152.50      1.74440E-03
  153.50      1.73180E-03
  154.50      1.70570E-03
  155.50      1.69560E-03
  156.50      1.69610E-03
  157.50      1.68470E-03
  158.50      1.67320E-03
  159.50      1.66190E-03
  160.50      1.65020E-03
  161.50      1.63910E-03
  162.50      1.62800E-03
  163.50      1.59820E-03
  164.50      1.53490E-03
  165.50      1.59580E-03
  166.50      1.58500E-03
  167.20      1.57740E-03
  167.70      1.57230E-03
  168.50      1.56380E-03
  169.50      1.55330E-03
  170.50      1.54290E-03
  171.50      1.53210E-03
  172.50      1.52210E-03
  173.50      1.51270E-03
  174.50      1.50260E-03
  175.50      1.49280E-03
  176.50      1.48300E-03
  177.50      1.47340E-03
  178.50      1.46380E-03
  179.50      1.45420E-03
  180.50      1.44470E-03
  181.50      1.43510E-03
  182.50      1.42570E-03
  183.50      1.41650E-03
  184.50      1.40720E-03
  185.50      1.39780E-03
  186.50      1.38900E-03
  187.50      1.38050E-03
  188.50      1.37170E-03
  189.50      1.36290E-03
  190.50      1.35470E-03
  191.50      1.34590E-03
  192.50      1.33750E-03
  193.50      1.32930E-03
  194.50      1.32110E-03
  195.50      1.31270E-03
  196.70      1.30330E-03
  197.60      1.29600E-03
  198.40      1.28950E-03
  199.50      1.28060E-03
  200.50      1.27300E-03
  201.50      1.26530E-03
  202.50      1.25760E-03
  203.50      1.25000E-03
  204.50      1.24240E-03
  205.50      1.14350E-03
  206.50      1.12860E-03
  207.40      1.12760E-03
  207.80      1.13310E-03
  208.50      1.14910E-03
  209.50      1.18520E-03
  210.50      1.19790E-03
  211.50      1.19280E-03
  212.50      1.18570E-03
  213.50      1.17800E-03
  214.50      1.17200E-03
  215.50      1.16770E-03
  216.50      1.15560E-03
  217.50      1.15560E-03
  218.50      1.14130E-03
  219.50      1.14180E-03
  220.50      1.13530E-03
  221.50      1.12060E-03
  222.50      1.12210E-03
  223.50      1.11560E-03
  224.50      1.10910E-03
  225.50      1.09480E-03
  226.50      1.09650E-03
  227.50      1.09020E-03
  228.50      1.08400E-03
  229.50      1.07420E-03
  230.50      1.06400E-03
  231.50      1.06570E-03
  232.50      1.05970E-03
  233.50      1.05360E-03
  234.50      1.04770E-03
  235.50      1.04170E-03
  236.50      1.03590E-03
  237.50      1.03010E-03
  238.50      1.01750E-03
  239.50      1.01860E-03
  240.50      1.01300E-03
  241.50      1.00740E-03
  242.50      1.00190E-03
  243.50      9.96480E-04
  244.50      9.91090E-04
  245.50      9.85710E-04
  246.50      9.80350E-04
  247.50      9.75040E-04
  248.50      9.69790E-04
  249.50      9.54370E-04
  250.50      9.58970E-04
  251.30      9.41550E-04
  251.80      9.52750E-04
  252.50      9.49230E-04
  253.50      9.44200E-04
  254.50      9.39170E-04
  255.50      9.34220E-04
  256.50      9.29310E-04
  257.50      9.24430E-04
  258.50      9.19600E-04
  259.50      9.14810E-04
  260.50      9.14000E-04
  261.50      9.09240E-04
  262.50      9.04520E-04
  263.50      8.99300E-04
  264.50      8.94310E-04
  265.50      8.88840E-04
  266.50      8.83100E-04
  267.50      8.77600E-04
  268.50      8.76890E-04
  269.50      8.67750E-04
  270.50      8.67990E-04
  271.50      8.63600E-04
  272.50      8.53780E-04
  273.50      8.50460E-04
  274.50      8.50620E-04
  275.50      8.46340E-04
  276.50      8.36130E-04
  277.50      8.37890E-04
  278.50      8.33720E-04
  279.50      8.29520E-04
  280.50      8.25430E-04
  281.50      8.21350E-04
  282.50      8.10120E-04
  283.50      8.09970E-04
  284.50      8.09270E-04
  285.50      8.05310E-04
  286.50      8.01380E-04
  287.50      7.97480E-04
  288.50      7.93620E-04
  289.50      7.89790E-04
  291.00      7.84100E-04
  293.00      7.76630E-04
  295.00      7.64300E-04
  297.00      7.61930E-04
  299.00      7.54740E-04
  301.00      7.47670E-04
  303.00      7.40690E-04
  305.00      7.33800E-04
