 Castelli and Kurucz 2004-2012 Atmosphere
 T     49000.     G    5.00000 [-0.5] N(He)/Ntot=0.0784 VTURB=2.0  L/H=1.25 NOV
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      2.08510E-18
  9.3500      5.55480E-18
  9.6100      1.38190E-17
  9.7700      2.41550E-17
  9.9600      4.50910E-17
  10.200      9.59650E-17
  10.380      1.65390E-16
  10.560      2.79800E-16
  10.770      5.05390E-16
  11.040      1.04610E-15
  11.400      2.61480E-15
  11.780      6.46440E-15
  12.130      1.42380E-14
  12.480      2.98590E-14
  12.710      4.76400E-14
  12.840      6.23550E-14
  13.050      9.30170E-14
  13.240      1.32550E-13
  13.390      1.74230E-13
  13.660      2.78980E-13
  13.980      4.81430E-13
  14.330      8.42620E-13
  14.720      1.48340E-12
  15.100      2.65250E-12
  15.520      4.74280E-12
  15.880      7.65330E-12
  16.200      1.20840E-11
  16.600      1.97940E-11
  17.030      3.18370E-11
  17.340      4.46000E-11
  17.680      6.48440E-11
  18.020      9.27140E-11
  18.170      1.04450E-10
  18.610      1.64980E-10
  19.100      2.57190E-10
  19.390      3.41690E-10
  19.840      5.01560E-10
  20.180      6.54160E-10
  20.500      8.61710E-10
  21.050      1.31800E-09
  21.620      1.99660E-09
  21.980      2.60120E-09
  22.300      3.20300E-09
  22.680      4.07620E-09
  23.000      2.87000E-07
  23.400      2.45740E-06
  24.000      1.00500E-05
  24.650      3.63060E-05
  25.240      1.03150E-04
  25.680      1.47320E-04
  26.000      1.71600E-04
  26.400      3.70430E-04
  26.850      4.27910E-04
  27.350      4.99130E-04
  27.850      4.23350E-04
  28.400      6.50330E-04
  29.000      8.13770E-04
  29.600      7.15000E-04
  30.100      4.16970E-04
  30.800      5.16040E-04
  31.800      2.99580E-04
  32.800      3.66180E-04
  33.800      2.71180E-04
  34.800      2.82630E-04
  35.700      5.95520E-04
  36.600      9.50790E-04
  37.500      1.14160E-03
  38.500      1.02380E-03
  39.500      1.46470E-03
  40.500      1.89720E-03
  41.400      1.94760E-03
  42.200      1.87240E-03
  43.000      1.82100E-03
  44.100      2.18420E-03
  45.100      2.29380E-03
  46.000      2.12950E-03
  47.000      2.28430E-03
  48.000      2.50400E-03
  49.000      2.30190E-03
  50.000      2.72870E-03
  50.600      2.45190E-03
  51.200      2.86390E-03
  52.000      2.80140E-03
  53.000      2.72920E-03
  54.000      2.44750E-03
  55.000      2.24120E-03
  56.000      2.80020E-03
  57.000      2.99130E-03
  58.000      3.01740E-03
  59.000      3.08020E-03
  60.000      2.92450E-03
  61.000      2.69320E-03
  62.000      3.13710E-03
  63.000      2.99310E-03
  64.000      3.25690E-03
  65.000      3.16320E-03
  65.800      3.00390E-03
  66.500      3.28190E-03
  67.500      3.34010E-03
  68.500      3.15750E-03
  69.500      3.38170E-03
  70.500      3.18660E-03
  71.600      3.41480E-03
  72.600      3.48760E-03
  73.500      3.49350E-03
  74.500      3.44070E-03
  75.500      3.41630E-03
  76.500      3.26280E-03
  77.500      3.43740E-03
  78.500      3.30780E-03
  79.500      3.44230E-03
  80.500      3.50050E-03
  81.500      3.51910E-03
  82.500      3.54420E-03
  83.500      3.35700E-03
  84.500      3.53550E-03
  85.500      3.46220E-03
  86.500      3.56300E-03
  87.500      3.58300E-03
  88.500      3.54870E-03
  89.500      3.55600E-03
  90.500      3.51180E-03
  91.500      2.65690E-03
  92.500      4.05880E-03
  93.500      5.11830E-03
  94.500      5.99520E-03
  95.500      6.74550E-03
  96.500      7.40840E-03
  97.500      5.91910E-03
  98.500      7.07990E-03
  99.500      6.49220E-03
  100.50      6.83130E-03
  101.50      6.88940E-03
  102.50      6.00930E-03
  103.50      7.12640E-03
  104.50      7.26570E-03
  105.50      7.21820E-03
  106.50      6.93400E-03
  107.50      7.10550E-03
  108.50      6.64350E-03
  109.50      6.99330E-03
  110.50      6.89870E-03
  111.50      6.86710E-03
  112.50      6.72510E-03
  113.50      6.84500E-03
  114.50      6.83540E-03
  115.50      6.67790E-03
  116.50      6.44510E-03
  117.50      6.11100E-03
  118.50      6.41130E-03
  119.50      6.25930E-03
  120.50      6.23160E-03
  121.50      5.21410E-03
  122.50      6.10860E-03
  123.50      5.94230E-03
  124.50      5.86740E-03
  125.50      6.01590E-03
  126.50      6.00090E-03
  127.50      5.96920E-03
  128.50      5.93710E-03
  129.50      5.92550E-03
  130.50      5.79690E-03
  131.50      5.76770E-03
  132.50      5.70410E-03
  133.50      5.68740E-03
  134.50      5.64090E-03
  135.50      5.50290E-03
  136.50      5.34850E-03
  137.50      5.22220E-03
  138.50      5.29500E-03
  139.50      5.21650E-03
  140.50      5.06440E-03
  141.50      5.31170E-03
  142.50      5.15980E-03
  143.50      5.23950E-03
  144.20      5.08520E-03
  144.70      5.08980E-03
  145.50      5.02650E-03
  146.50      5.01370E-03
  147.50      5.01260E-03
  148.50      5.05120E-03
  149.50      4.98240E-03
  150.50      4.95660E-03
  151.20      4.95660E-03
  151.70      4.87350E-03
  152.50      4.89700E-03
  153.50      4.73830E-03
  154.50      4.38020E-03
  155.50      4.40940E-03
  156.50      4.60730E-03
  157.50      4.64270E-03
  158.50      4.57950E-03
  159.50      4.57590E-03
  160.50      4.47300E-03
  161.50      4.42710E-03
  162.50      4.41220E-03
  163.50      4.36680E-03
  164.50      4.18970E-03
  165.50      4.38990E-03
  166.50      4.37690E-03
  167.20      4.26630E-03
  167.70      4.37780E-03
  168.50      4.35390E-03
  169.50      4.33690E-03
  170.50      4.27190E-03
  171.50      4.15560E-03
  172.50      4.15430E-03
  173.50      4.21540E-03
  174.50      4.17520E-03
  175.50      4.13390E-03
  176.50      4.11190E-03
  177.50      4.08060E-03
  178.50      4.06860E-03
  179.50      4.01760E-03
  180.50      3.99080E-03
  181.50      3.95910E-03
  182.50      3.93160E-03
  183.50      3.90840E-03
  184.50      3.88450E-03
  185.50      3.85140E-03
  186.50      3.82870E-03
  187.50      3.79380E-03
  188.50      3.76120E-03
  189.50      3.75930E-03
  190.50      3.73230E-03
  191.50      3.70440E-03
  192.50      3.62880E-03
  193.50      3.65470E-03
  194.50      3.63140E-03
  195.50      3.59320E-03
  196.70      3.57100E-03
  197.60      3.54140E-03
  198.40      3.53230E-03
