 Castelli and Kurucz 2004-2012 Atmosphere
 T     32000.     G    4.00000 [-0.5] N(He)/Ntot=0.0784 VTURB=2.0  L/H=1.25 NOV
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      3.45600E-33
  9.3500      2.14630E-32
  9.6100      1.21380E-31
  9.7700      3.37760E-31
  9.9600      1.09260E-30
  10.200      4.53580E-30
  10.380      1.26690E-29
  10.560      3.42160E-29
  10.770      1.04720E-28
  11.040      4.15320E-28
  11.400      2.36340E-27
  11.780      1.32850E-26
  12.130      5.94190E-26
  12.480      2.45120E-25
  12.710      5.97320E-25
  12.840      9.74970E-25
  13.050      2.10900E-24
  13.240      4.15740E-24
  13.390      7.01230E-24
  13.660      1.75070E-23
  13.980      4.96390E-23
  14.330      1.47630E-22
  14.720      4.69860E-22
  15.100      1.37680E-21
  15.520      4.26940E-21
  15.880      1.07870E-20
  16.200      2.38630E-20
  16.600      6.18740E-20
  17.030      1.64370E-19
  17.340      3.23720E-19
  17.680      6.64030E-19
  18.020      1.32760E-18
  18.170      1.79050E-18
  18.610      4.18800E-18
  19.100      1.03450E-17
  19.390      1.73150E-17
  19.840      3.74780E-17
  20.180      6.57270E-17
  20.500      1.09760E-16
  21.050      2.56370E-16
  21.620      5.90940E-16
  21.980      9.82720E-16
  22.300      1.52300E-15
  22.680      2.52030E-15
  23.000      3.27840E-12
  23.400      8.90680E-12
  24.000      1.49750E-11
  24.650      2.69850E-11
  25.240      4.59710E-11
  25.680      5.87690E-11
  26.000      1.08390E-10
  26.400      1.78560E-10
  26.850      2.69890E-10
  27.350      3.78960E-10
  27.850      4.89110E-10
  28.400      9.83670E-10
  29.000      1.44650E-09
  29.600      1.94460E-09
  30.100      2.71390E-09
  30.800      5.50820E-09
  31.800      1.37290E-08
  32.800      2.06020E-08
  33.800      3.69250E-08
  34.800      5.82750E-08
  35.700      9.77640E-08
  36.600      1.63800E-07
  37.500      2.07230E-07
  38.500      2.96400E-07
  39.500      4.27900E-07
  40.500      5.54090E-07
  41.400      7.13090E-07
  42.200      8.33210E-07
  43.000      9.95220E-07
  44.100      1.29740E-06
  45.100      1.57760E-06
  46.000      1.81310E-06
  47.000      2.22540E-06
  48.000      2.70560E-06
  49.000      3.13900E-06
  50.000      3.87940E-06
  50.600      1.10780E-05
  51.200      5.46500E-05
  52.000      5.29800E-05
  53.000      5.02670E-05
  54.000      4.79290E-05
  55.000      5.71770E-05
  56.000      7.07780E-05
  57.000      7.65260E-05
  58.000      7.28860E-05
  59.000      8.00770E-05
  60.000      7.28990E-05
  61.000      8.55820E-05
  62.000      1.00380E-04
  63.000      1.01550E-04
  64.000      1.04510E-04
  65.000      1.08060E-04
  65.800      1.01400E-04
  66.500      1.13870E-04
  67.500      1.24720E-04
  68.500      1.11380E-04
  69.500      1.36510E-04
  70.500      1.23990E-04
  71.600      1.52230E-04
  72.600      1.54120E-04
  73.500      1.59680E-04
  74.500      1.61050E-04
  75.500      1.65090E-04
  76.500      1.71450E-04
  77.500      1.79460E-04
  78.500      1.89390E-04
  79.500      1.94150E-04
  80.500      1.94950E-04
  81.500      2.00020E-04
  82.500      2.11960E-04
  83.500      1.91650E-04
  84.500      2.17500E-04
  85.500      2.22450E-04
  86.500      2.32770E-04
  87.500      2.39550E-04
  88.500      2.47670E-04
  89.500      2.55190E-04
  90.500      2.55820E-04
  91.500      2.96890E-04
  92.500      9.55590E-04
  93.500      1.46500E-03
  94.500      1.92580E-03
  95.500      2.09910E-03
  96.500      2.37180E-03
  97.500      1.28660E-03
  98.500      2.14460E-03
  99.500      2.01980E-03
  100.50      2.11640E-03
  101.50      2.19820E-03
  102.50      1.79830E-03
  103.50      2.20030E-03
  104.50      2.44920E-03
  105.50      2.41060E-03
  106.50      2.22380E-03
  107.50      2.30250E-03
  108.50      2.18480E-03
  109.50      2.33640E-03
  110.50      2.28380E-03
  111.50      2.28170E-03
  112.50      2.04690E-03
  113.50      2.27790E-03
  114.50      2.21710E-03
  115.50      2.19050E-03
  116.50      2.17340E-03
  117.50      1.64820E-03
  118.50      2.06570E-03
  119.50      2.05460E-03
  120.50      1.99790E-03
  121.50      1.60980E-03
  122.50      2.00040E-03
  123.50      2.12080E-03
  124.50      2.08090E-03
  125.50      2.10200E-03
  126.50      2.15350E-03
  127.50      2.18690E-03
  128.50      2.19920E-03
  129.50      2.10010E-03
  130.50      2.11950E-03
  131.50      2.19870E-03
  132.50      2.15500E-03
  133.50      2.12390E-03
  134.50      2.15490E-03
  135.50      2.13110E-03
  136.50      2.09820E-03
  137.50      2.08370E-03
  138.50      2.06210E-03
  139.50      1.81410E-03
  140.50      1.84510E-03
  141.50      2.02290E-03
  142.50      1.89080E-03
  143.50      1.98320E-03
  144.20      1.99340E-03
  144.70      1.98600E-03
  145.50      1.93700E-03
  146.50      1.93000E-03
  147.50      1.93440E-03
  148.50      1.95100E-03
  149.50      1.91590E-03
  150.50      1.90540E-03
  151.20      1.88850E-03
  151.70      1.89470E-03
  152.50      1.86320E-03
  153.50      1.70910E-03
  154.50      1.56870E-03
  155.50      1.57290E-03
  156.50      1.68530E-03
  157.50      1.75700E-03
  158.50      1.77800E-03
  159.50      1.77490E-03
  160.50      1.69220E-03
  161.50      1.65440E-03
  162.50      1.68980E-03
  163.50      1.70900E-03
  164.50      1.68570E-03
  165.50      1.74190E-03
  166.50      1.72850E-03
  167.20      1.64810E-03
  167.70      1.81710E-03
  168.50      1.76840E-03
  169.50      1.74110E-03
  170.50      1.72740E-03
  171.50      1.68950E-03
  172.50      1.66050E-03
  173.50      1.71850E-03
  174.50      1.70900E-03
  175.50      1.69370E-03
  176.50      1.69020E-03
  177.50      1.67310E-03
  178.50      1.68860E-03
  179.50      1.66990E-03
  180.50      1.67970E-03
  181.50      1.65470E-03
  182.50      1.64720E-03
  183.50      1.65790E-03
  184.50      1.60220E-03
  185.50      1.60810E-03
  186.50      1.61620E-03
  187.50      1.60680E-03
  188.50      1.55970E-03
  189.50      1.54510E-03
  190.50      1.58170E-03
  191.50      1.55440E-03
  192.50      1.49990E-03
  193.50      1.55790E-03
  194.50      1.57550E-03
  195.50      1.49330E-03
