 Castelli and Kurucz 2004-2012 Atmosphere
 T     43000.     G    5.00000 [+0.5] N(He)/Ntot=0.07813 VTURB=2.0  L/H=1.25 NO
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      4.23340E-23
  9.3500      1.44510E-22
  9.6100      4.55060E-22
  9.7700      9.17850E-22
  9.9600      2.01660E-21
  10.200      5.23490E-21
  10.380      1.04190E-20
  10.560      2.02730E-20
  10.770      4.28840E-20
  11.040      1.07880E-19
  11.400      3.45420E-19
  11.780      1.09370E-18
  12.130      2.98560E-18
  12.480      7.69400E-18
  12.710      1.39480E-17
  12.840      1.93460E-17
  13.050      3.22860E-17
  13.240      5.06850E-17
  13.390      7.20300E-17
  13.660      1.31380E-16
  13.980      2.65500E-16
  14.330      5.44660E-16
  14.720      1.13960E-15
  15.100      2.40850E-15
  15.520      5.09500E-15
  15.880      9.42200E-15
  16.200      1.61870E-14
  16.600      3.07840E-14
  17.030      5.79040E-14
  17.340      9.02180E-14
  17.680      1.47790E-13
  18.020      2.34050E-13
  18.170      2.81570E-13
  18.610      5.04360E-13
  19.100      9.18360E-13
  19.390      1.31300E-12
  19.840      2.19360E-12
  20.180      3.11650E-12
  20.500      4.44460E-12
  21.050      7.78490E-12
  21.620      1.33450E-11
  21.980      1.89020E-11
  22.300      2.49950E-11
  22.680      3.61710E-11
  23.000      8.78560E-09
  23.400      2.48100E-08
  24.000      3.47930E-08
  24.650      5.23150E-08
  25.240      9.67190E-08
  25.680      1.48200E-07
  26.000      1.76630E-07
  26.400      5.95980E-07
  26.850      8.08100E-07
  27.350      1.05740E-06
  27.850      7.97690E-07
  28.400      1.90600E-06
  29.000      3.13600E-06
  29.600      2.72990E-06
  30.100      6.64070E-06
  30.800      3.02940E-05
  31.800      8.06510E-06
  32.800      1.48110E-05
  33.800      1.44710E-05
  34.800      1.79880E-05
  35.700      4.92900E-05
  36.600      1.26210E-04
  37.500      1.92790E-04
  38.500      1.85100E-04
  39.500      3.67760E-04
  40.500      6.98770E-04
  41.400      6.29620E-04
  42.200      6.09120E-04
  43.000      5.84880E-04
  44.100      7.51160E-04
  45.100      8.11910E-04
  46.000      6.32700E-04
  47.000      7.62500E-04
  48.000      9.59830E-04
  49.000      6.54110E-04
  50.000      1.09490E-03
  50.600      8.06880E-04
  51.200      1.38780E-03
  52.000      1.30510E-03
  53.000      1.21020E-03
  54.000      1.02240E-03
  55.000      8.98770E-04
  56.000      1.30360E-03
  57.000      1.64800E-03
  58.000      1.64210E-03
  59.000      1.68900E-03
  60.000      1.29850E-03
  61.000      1.25300E-03
  62.000      1.74960E-03
  63.000      1.62560E-03
  64.000      1.91270E-03
  65.000      1.78720E-03
  65.800      1.49350E-03
  66.500      1.90840E-03
  67.500      2.08730E-03
  68.500      1.72890E-03
  69.500      2.10770E-03
  70.500      1.69730E-03
  71.600      2.20900E-03
  72.600      2.27390E-03
  73.500      2.30780E-03
  74.500      2.16020E-03
  75.500      2.16510E-03
  76.500      1.94820E-03
  77.500      2.20100E-03
  78.500      1.92650E-03
  79.500      2.22210E-03
  80.500      2.27160E-03
  81.500      2.29440E-03
  82.500      2.35670E-03
  83.500      1.98800E-03
  84.500      2.31560E-03
  85.500      2.21110E-03
  86.500      2.37790E-03
  87.500      2.40680E-03
