 Castelli and Kurucz 2004-2012 Atmosphere
 T     30000.     G    5.00000 [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF          
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      9.37880E-37
  9.3500      7.44540E-36
  9.6100      5.26430E-35
  9.7700      1.66740E-34
  9.9600      6.25870E-34
  10.200      3.10960E-33
  10.380      9.89130E-33
  10.560      3.03110E-32
  10.770      1.07070E-31
  11.040      5.07800E-31
  11.400      3.63930E-30
  11.780      2.58730E-29
  12.130      1.42730E-28
  12.480      7.21940E-28
  12.710      2.00510E-27
  12.840      3.52010E-27
  13.050      8.55510E-27
  13.240      1.87180E-26
  13.390      3.42000E-26
  13.660      9.83040E-26
  13.980      3.27580E-25
  14.330      1.15520E-24
  14.720      4.40870E-24
  15.100      1.52870E-23
  15.520      5.65550E-23
  15.880      1.64860E-22
  16.200      4.11190E-22
  16.600      1.22960E-21
  17.030      3.77750E-21
  17.340      8.20970E-21
  17.680      1.86570E-20
  18.020      4.11440E-20
  18.170      5.77850E-20
  18.610      1.51920E-19
  19.100      4.23490E-19
  19.390      7.58460E-19
  19.840      1.81230E-18
  20.180      3.41210E-18
  20.500      6.07290E-18
  21.050      1.57210E-17
  21.620      4.00530E-17
  21.980      7.05330E-17
  22.300      1.14880E-16
  22.680      2.01530E-16
  23.000      3.33070E-14
  23.400      9.15100E-14
  24.000      1.80010E-13
  24.650      3.65030E-13
  25.240      6.78100E-13
  25.680      9.42630E-13
  26.000      1.44390E-12
  26.400      2.03540E-12
  26.850      3.09970E-12
  27.350      4.78720E-12
  27.850      7.20590E-12
  28.400      1.16900E-11
  29.000      1.84160E-11
  29.600      2.84870E-11
  30.100      3.95910E-11
  30.800      5.99610E-11
  31.800      1.27770E-10
  32.800      2.28730E-10
  33.800      4.13780E-10
  34.800      7.06770E-10
  35.700      1.21110E-09
  36.600      1.92770E-09
  37.500      2.80680E-09
  38.500      4.37680E-09
  39.500      6.61690E-09
  40.500      9.61420E-09
  41.400      1.34790E-08
  42.200      1.74220E-08
  43.000      2.28170E-08
  44.100      3.23430E-08
  45.100      4.39020E-08
  46.000      5.61850E-08
  47.000      7.47360E-08
  48.000      9.69460E-08
  49.000      1.24880E-07
  50.000      1.60070E-07
  50.600      7.08790E-07
  51.200      3.12310E-06
  52.000      3.37040E-06
  53.000      3.88290E-06
  54.000      3.85290E-06
  55.000      4.85670E-06
  56.000      5.45140E-06
  57.000      6.15850E-06
  58.000      6.08980E-06
  59.000      7.23020E-06
  60.000      7.77880E-06
  61.000      8.63110E-06
  62.000      9.48250E-06
  63.000      1.02590E-05
  64.000      1.05890E-05
  65.000      1.18340E-05
  65.800      1.25360E-05
  66.500      1.33000E-05
  67.500      1.38940E-05
  68.500      1.43990E-05
  69.500      1.67340E-05
  70.500      1.72600E-05
  71.600      1.91870E-05
  72.600      2.01410E-05
  73.500      2.13340E-05
  74.500      2.31240E-05
  75.500      2.44870E-05
  76.500      2.60340E-05
  77.500      2.77180E-05
  78.500      2.97070E-05
  79.500      3.10710E-05
  80.500      3.26710E-05
  81.500      3.40850E-05
  82.500      3.64340E-05
  83.500      3.61200E-05
  84.500      3.95090E-05
  85.500      4.12580E-05
  86.500      4.36360E-05
  87.500      4.61220E-05
  88.500      4.86270E-05
  89.500      5.08820E-05
  90.500      5.23660E-05
  91.500      5.84010E-05
  92.500      2.18060E-04
  93.500      4.75290E-04
  94.500      1.09020E-03
  95.500      1.43420E-03
  96.500      1.94450E-03
  97.500      7.56450E-04
  98.500      2.11540E-03
  99.500      1.98390E-03
  100.50      2.15330E-03
  101.50      2.03650E-03
  102.50      8.57040E-04
  103.50      1.89590E-03
  104.50      2.34450E-03
  105.50      2.30490E-03
  106.50      2.09120E-03
  107.50      2.21050E-03
  108.50      2.02480E-03
  109.50      2.23490E-03
  110.50      2.16870E-03
  111.50      2.16220E-03
  112.50      1.97860E-03
  113.50      2.14630E-03
  114.50      2.02550E-03
  115.50      2.08100E-03
  116.50      2.06790E-03
  117.50      1.66270E-03
  118.50      1.98760E-03
  119.50      1.92510E-03
  120.50      1.71100E-03
  121.50      8.18170E-04
  122.50      1.73090E-03
  123.50      1.94400E-03
  124.50      1.92460E-03
  125.50      1.93870E-03
  126.50      1.94130E-03
  127.50      1.95450E-03
  128.50      1.94480E-03
  129.50      1.79540E-03
  130.50      1.83640E-03
  131.50      1.90210E-03
