 Castelli and Kurucz 2004-2012 Atmosphere
 T     46000.     G    4.50000 [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF          
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      5.63110E-20
  9.3500      1.57850E-19
  9.6100      4.15460E-19
  9.7700      7.43350E-19
  9.9600      1.43650E-18
  10.200      3.19070E-18
  10.380      5.67590E-18
  10.560      9.90630E-18
  10.770      1.85450E-17
  11.040      4.01580E-17
  11.400      1.06530E-16
  11.780      2.80970E-16
  12.130      6.53450E-16
  12.480      1.45220E-15
  12.710      2.40140E-15
  12.840      3.17460E-15
  13.050      4.90800E-15
  13.240      7.20900E-15
  13.390      9.70050E-15
  13.660      1.62670E-14
  13.980      2.94730E-14
  14.330      5.47170E-14
  14.720      1.04330E-13
  15.100      1.95410E-13
  15.520      3.73260E-13
  15.880      6.35310E-13
  16.200      1.01200E-12
  16.600      1.75590E-12
  17.030      3.06160E-12
  17.340      4.51430E-12
  17.680      6.88390E-12
  18.020      1.03030E-11
  18.170      1.20670E-11
  18.610      2.00620E-11
  19.100      3.39080E-11
  19.390      4.60840E-11
  19.840      7.22450E-11
  20.180      1.00160E-10
  20.500      1.35990E-10
  21.050      2.24110E-10
  21.620      3.66590E-10
  21.980      4.96390E-10
  22.300      6.41540E-10
  22.680      8.60010E-10
  23.000      1.25890E-07
  23.400      9.32410E-07
  24.000      6.25270E-06
  24.650      3.11820E-05
  25.240      7.64720E-05
  25.680      8.03320E-05
  26.000      1.31970E-04
  26.400      2.35560E-04
  26.850      2.72630E-04
  27.350      3.21000E-04
  27.850      2.93120E-04
  28.400      4.23300E-04
  29.000      5.13810E-04
  29.600      4.45500E-04
  30.100      1.99380E-04
  30.800      2.91740E-04
  31.800      2.77680E-04
  32.800      3.30160E-04
  33.800      2.80620E-04
  34.800      2.94270E-04
  35.700      5.02810E-04
  36.600      7.06610E-04
  37.500      8.12450E-04
  38.500      7.38950E-04
  39.500      9.89020E-04
  40.500      1.20160E-03
  41.400      1.26210E-03
  42.200      1.24520E-03
  43.000      1.23160E-03
  44.100      1.44880E-03
  45.100      1.52610E-03
  46.000      1.47740E-03
  47.000      1.54760E-03
  48.000      1.68060E-03
  49.000      1.59030E-03
  50.000      1.81300E-03
  50.600      1.67940E-03
  51.200      1.94760E-03
  52.000      1.92690E-03
  53.000      1.90700E-03
  54.000      1.75920E-03
  55.000      1.64800E-03
  56.000      2.00750E-03
  57.000      2.12140E-03
  58.000      2.13760E-03
  59.000      2.19770E-03
  60.000      2.13040E-03
  61.000      2.01340E-03
  62.000      2.28150E-03
  63.000      2.22280E-03
  64.000      2.37070E-03
  65.000      2.33210E-03
  65.800      2.25150E-03
  66.500      2.41280E-03
  67.500      2.46250E-03
  68.500      2.36160E-03
  69.500      2.50920E-03
  70.500      2.39540E-03
  71.600      2.55860E-03
  72.600      2.60700E-03
  73.500      2.62260E-03
  74.500      2.60340E-03
  75.500      2.59470E-03
  76.500      2.51740E-03
  77.500      2.62770E-03
  78.500      2.57140E-03
  79.500      2.65030E-03
  80.500      2.68910E-03
  81.500      2.71250E-03
  82.500      2.73440E-03
  83.500      2.61790E-03
  84.500      2.74650E-03
  85.500      2.71130E-03
  86.500      2.77830E-03
  87.500      2.79960E-03
  88.500      2.78830E-03
  89.500      2.79870E-03
  90.500      2.77590E-03
  91.500      2.19170E-03
  92.500      3.54660E-03
  93.500      4.44280E-03
  94.500      5.06930E-03
  95.500      5.53280E-03
