 Castelli and Kurucz 2004-2012 Atmosphere
 T     40000.     G    5.00000 [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF           
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      1.08920E-24
  9.3500      3.97420E-24
  9.6100      1.34670E-23
  9.7700      2.80260E-23
  9.9600      6.44500E-23
  10.200      1.77030E-22
  10.380      3.67350E-22
  10.560      7.44730E-22
  10.770      1.65150E-21
  11.040      4.40960E-21
  11.400      1.52590E-20
  11.780      5.24620E-20
  12.130      1.53620E-19
  12.480      4.24870E-19
  12.710      8.06020E-19
  12.840      1.14650E-18
  13.050      1.99640E-18
  13.240      3.25350E-18
  13.390      4.74530E-18
  13.660      9.15580E-18
  13.980      1.94940E-17
  14.330      4.28300E-17
  14.720      9.77320E-17
  15.100      2.16090E-16
  15.520      4.90710E-16
  15.880      9.61360E-16
  16.200      1.70460E-15
  16.600      3.42410E-15
  17.030      6.95170E-15
  17.340      1.13920E-14
  17.680      1.93060E-14
  18.020      3.20020E-14
  18.170      3.96880E-14
  18.610      7.41880E-14
  19.100      1.43780E-13
  19.390      2.10090E-13
  19.840      3.69780E-13
  20.180      5.56190E-13
  20.500      8.10510E-13
  21.050      1.50760E-12
  21.620      2.76360E-12
  21.980      4.02710E-12
  22.300      5.53720E-12
  22.680      8.00540E-12
  23.000      3.35140E-09
  23.400      1.14430E-08
  24.000      1.72610E-08
  24.650      2.59220E-08
  25.240      4.33050E-08
  25.680      5.80160E-08
  26.000      7.83150E-08
  26.400      2.36320E-07
  26.850      3.38010E-07
  27.350      4.23860E-07
  27.850      3.57080E-07
  28.400      7.94850E-07
  29.000      1.13410E-06
  29.600      1.03430E-06
  30.100      1.83030E-06
  30.800      1.03790E-05
  31.800      6.82130E-06
  32.800      1.16040E-05
  33.800      1.22600E-05
  34.800      1.55130E-05
  35.700      3.80350E-05
  36.600      7.64620E-05
  37.500      9.92720E-05
  38.500      1.01690E-04
  39.500      1.63520E-04
  40.500      2.31150E-04
  41.400      2.24830E-04
  42.200      2.27460E-04
  43.000      2.16960E-04
  44.100      2.58010E-04
  45.100      2.78580E-04
  46.000      2.46430E-04
  47.000      2.65970E-04
  48.000      3.09390E-04
  49.000      2.58370E-04
  50.000      3.31380E-04
  50.600      3.08680E-04
  51.200      7.41770E-04
  52.000      7.02540E-04
  53.000      6.55520E-04
  54.000      5.96370E-04
  55.000      5.97410E-04
  56.000      8.07320E-04
  57.000      8.91750E-04
  58.000      8.72520E-04
  59.000      9.12000E-04
  60.000      7.73490E-04
  61.000      8.29320E-04
  62.000      1.03370E-03
  63.000      1.00690E-03
  64.000      1.09240E-03
  65.000      1.06180E-03
  65.800      9.47370E-04
  66.500      1.10280E-03
  67.500      1.20610E-03
  68.500      1.04410E-03
  69.500      1.22750E-03
