 Castelli and Kurucz 2004-2012 Atmosphere
 T     42000.     G    4.50000 [-2.5a] N(He)/Ntot=0.0784 VTURB=2  L/H=1.25 NOVE
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      4.99650E-22
  9.3500      1.72100E-21
  9.6100      5.57860E-21
  9.7700      1.11930E-20
  9.9600      2.49300E-20
  10.200      6.59450E-20
  10.380      1.33300E-19
  10.560      2.63710E-19
  10.770      5.69740E-19
  11.040      1.47470E-18
  11.400      4.91680E-18
  11.780      1.63320E-17
  12.130      4.64070E-17
  12.480      1.24940E-16
  12.710      2.33020E-16
  12.840      3.28460E-16
  13.050      5.64320E-16
  13.240      9.08460E-16
  13.390      1.31110E-15
  13.660      2.48920E-15
  13.980      5.16660E-15
  14.330      1.10890E-14
  14.720      2.49160E-14
  15.100      5.28060E-14
  15.520      1.16180E-13
  15.880      2.21240E-13
  16.200      3.83270E-13
  16.600      7.39840E-13
  17.030      1.44950E-12
  17.340      2.30690E-12
  17.680      3.77140E-12
  18.020      6.05040E-12
  18.170      7.40630E-12
  18.610      1.31950E-11
  19.100      2.42950E-11
  19.390      3.43650E-11
  19.840      5.76790E-11
  20.180      8.39920E-11
  20.500      1.18230E-10
  21.050      2.07570E-10
  21.620      3.60550E-10
  21.980      5.03360E-10
  22.300      6.70880E-10
  22.680      9.33120E-10
  23.000      3.03120E-08
  23.400      1.16820E-07
  24.000      4.75480E-07
  24.650      8.00550E-06
  25.240      2.40470E-05
  25.680      1.44080E-05
  26.000      5.58800E-05
  26.400      8.56300E-05
  26.850      1.13240E-04
  27.350      1.43300E-04
  27.850      1.54970E-04
  28.400      1.87180E-04
  29.000      2.10380E-04
  29.600      1.67940E-04
  30.100      3.76740E-05
  30.800      1.00050E-04
  31.800      2.21560E-04
  32.800      2.65090E-04
  33.800      2.75390E-04
  34.800      2.98930E-04
  35.700      3.53700E-04
  36.600      3.94380E-04
  37.500      4.15380E-04
  38.500      4.08250E-04
  39.500      4.65720E-04
  40.500      5.02830E-04
  41.400      5.23940E-04
  42.200      5.26480E-04
  43.000      5.40890E-04
  44.100      5.81200E-04
