 Castelli and Kurucz 2004-2012 Atmosphere
 T     39000.     G    4.00000 [+0.2] N(He)/Ntot=0.07828 VTURB=2.0  L/H=1.25 NO
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      2.65830E-26
  9.3500      1.05360E-25
  9.6100      3.82590E-25
  9.7700      8.35580E-25
  9.9600      2.01550E-24
  10.200      5.85580E-24
  10.380      1.26400E-23
  10.560      2.66070E-23
  10.770      6.15040E-23
  11.040      1.72730E-22
  11.400      6.36760E-22
  11.780      2.33020E-21
  12.130      7.22650E-21
  12.480      2.11130E-20
  12.710      4.15140E-20
  12.840      6.02420E-20
  13.050      1.08220E-19
  13.240      1.81370E-19
  13.390      2.71010E-19
  13.660      5.42970E-19
  13.980      1.21840E-18
  14.330      2.81470E-18
  14.720      6.73400E-18
  15.100      1.59260E-17
  15.520      3.83740E-17
  15.880      7.90410E-17
  16.200      1.48190E-16
  16.600      3.15110E-16
  17.030      6.71550E-16
  17.340      1.13770E-15
  17.680      2.02300E-15
  18.020      3.48810E-15
  18.170      4.34690E-15
  18.610      8.63100E-15
  19.100      1.76060E-14
  19.390      2.65980E-14
  19.840      4.88020E-14
  20.180      7.48460E-14
  20.500      1.13250E-13
  21.050      2.20610E-13
  21.620      4.21190E-13
  21.980      6.32780E-13
  22.300      8.85500E-13
  22.680      1.32470E-12
  23.000      1.38520E-09
  23.400      3.91580E-09
  24.000      5.51540E-09
  24.650      8.90440E-09
  25.240      1.75660E-08
  25.680      2.57830E-08
  26.000      3.45020E-08
  26.400      1.54930E-07
  26.850      2.12130E-07
  27.350      2.84210E-07
  27.850      1.99090E-07
  28.400      5.43420E-07
  29.000      9.44710E-07
  29.600      7.72290E-07
  30.100      1.52890E-06
  30.800      6.86970E-06
  31.800      2.92530E-06
  32.800      5.77530E-06
  33.800      5.93140E-06
  34.800      7.54440E-06
  35.700      2.13560E-05
  36.600      5.58940E-05
  37.500      7.89880E-05
  38.500      7.28680E-05
  39.500      1.51860E-04
  40.500      2.85200E-04
  41.400      2.82390E-04
  42.200      2.76500E-04
  43.000      2.70210E-04
  44.100      3.62570E-04
  45.100      3.88680E-04
  46.000      3.21620E-04
  47.000      3.78880E-04
  48.000      4.80820E-04
  49.000      3.22940E-04
  50.000      5.75790E-04
  50.600      4.01650E-04
  51.200      7.16060E-04
  52.000      6.83260E-04
  53.000      6.34830E-04
  54.000      5.43830E-04
  55.000      4.53160E-04
  56.000      6.76010E-04
  57.000      9.26830E-04
  58.000      9.25860E-04
  59.000      9.61790E-04
  60.000      7.24960E-04
  61.000      6.90360E-04
  62.000      1.02620E-03
  63.000      9.55790E-04
  64.000      1.15870E-03
  65.000      1.09200E-03
  65.800      9.08190E-04
  66.500      1.17350E-03
  67.500      1.30170E-03
  68.500      1.07120E-03
  69.500      1.32360E-03
  70.500      1.03840E-03
  71.600      1.41340E-03
  72.600      1.46120E-03
  73.500      1.49290E-03
  74.500      1.40110E-03
  75.500      1.40690E-03
  76.500      1.23110E-03
  77.500      1.45050E-03
  78.500      1.22200E-03
  79.500      1.47180E-03
  80.500      1.51670E-03
  81.500      1.54310E-03
  82.500      1.58800E-03
  83.500      1.31730E-03
  84.500      1.57360E-03
  85.500      1.50480E-03
  86.500      1.63100E-03
  87.500      1.66080E-03
  88.500      1.65220E-03
  89.500      1.65780E-03
  90.500      1.63240E-03
  91.500      1.37090E-03
  92.500      2.22570E-03
  93.500      2.98220E-03
  94.500      3.20020E-03
  95.500      3.55810E-03
  96.500      3.74590E-03
  97.500      2.90020E-03
  98.500      3.42980E-03
  99.500      3.13960E-03
  100.50      3.16700E-03
  101.50      3.35320E-03
  102.50      3.23640E-03
  103.50      3.56590E-03
  104.50      3.73940E-03
  105.50      3.69660E-03
  106.50      3.57470E-03
  107.50      3.62920E-03
  108.50      3.49110E-03
  109.50      3.59560E-03
  110.50      3.56580E-03
  111.50      3.53690E-03
  112.50      3.40090E-03
  113.50      3.58310E-03
  114.50      3.62560E-03
  115.50      3.44770E-03
  116.50      3.35630E-03
  117.50      2.87710E-03
  118.50      3.25760E-03
  119.50      3.14810E-03
  120.50      3.15710E-03
  121.50      2.85390E-03
  122.50      3.07780E-03
  123.50      3.12160E-03
  124.50      3.07620E-03
  125.50      3.14750E-03
  126.50      3.22540E-03
  127.50      3.30250E-03
  128.50      3.30490E-03
  129.50      3.32170E-03
  130.50      3.24450E-03
  131.50      3.29440E-03
  132.50      3.27600E-03
  133.50      3.24970E-03
  134.50      3.27380E-03
  135.50      3.16400E-03
  136.50      3.09510E-03
  137.50      3.00920E-03
  138.50      3.04900E-03
  139.50      2.93520E-03
  140.50      2.82380E-03
  141.50      3.12590E-03
  142.50      2.90160E-03
  143.50      3.05950E-03
  144.20      2.95480E-03
  144.70      2.97860E-03
  145.50      2.90440E-03
  146.50      2.92950E-03
  147.50      2.95080E-03
  148.50      2.99700E-03
  149.50      2.94310E-03
  150.50      2.96730E-03
  151.20      2.97090E-03
  151.70      2.93410E-03
  152.50      2.92880E-03
  153.50      2.71650E-03
  154.50      2.21530E-03
  155.50      2.32170E-03
  156.50      2.64020E-03
  157.50      2.75730E-03
  158.50      2.74410E-03
  159.50      2.77280E-03
  160.50      2.65140E-03
  161.50      2.60460E-03
  162.50      2.65690E-03
  163.50      2.69020E-03
  164.50      2.63260E-03
  165.50      2.71540E-03
  166.50      2.69300E-03
  167.20      2.55470E-03
  167.70      2.81690E-03
  168.50      2.77150E-03
  169.50      2.75860E-03
  170.50      2.71470E-03
  171.50      2.60780E-03
  172.50      2.61460E-03
  173.50      2.71600E-03
  174.50      2.70780E-03
  175.50      2.67440E-03
  176.50      2.66700E-03
  177.50      2.63380E-03
  178.50      2.66260E-03
  179.50      2.61040E-03
  180.50      2.61040E-03
  181.50      2.58600E-03
  182.50      2.56520E-03
  183.50      2.57800E-03
  184.50      2.58030E-03
  185.50      2.57520E-03
  186.50      2.57160E-03
  187.50      2.52880E-03
  188.50      2.51060E-03
  189.50      2.54870E-03
  190.50      2.54350E-03
  191.50      2.53140E-03
  192.50      2.43940E-03
  193.50      2.51440E-03
  194.50      2.50550E-03
  195.50      2.43010E-03
  196.70      2.46280E-03
  197.60      2.44880E-03
  198.40      2.45680E-03
  199.50      2.43350E-03
  200.50      2.43910E-03
  201.50      2.42400E-03
  202.50      2.41120E-03
  203.50      2.38680E-03
  204.50      2.36030E-03
  205.50      1.82200E-03
  206.50      1.78790E-03
  207.40      1.87810E-03
  207.80      1.94790E-03
  208.50      2.15250E-03
  209.50      2.28680E-03
  210.50      2.26500E-03
  211.50      2.29010E-03
  212.50      2.26210E-03
  213.50      2.26850E-03
  214.50      2.25120E-03
  215.50      2.26260E-03
  216.50      2.17190E-03
  217.50      2.24310E-03
  218.50      2.18830E-03
  219.50      2.23110E-03
  220.50      2.21540E-03
  221.50      2.15120E-03
  222.50      2.18820E-03
  223.50      2.17840E-03
  224.50      2.16180E-03
  225.50      2.11350E-03
  226.50      2.13890E-03
  227.50      2.13730E-03
  228.50      2.10670E-03
  229.50      2.04740E-03
  230.50      2.04980E-03
  231.50      2.06190E-03
  232.50      2.07030E-03
  233.50      2.05950E-03
  234.50      2.03520E-03
  235.50      2.01550E-03
  236.50      2.00030E-03
  237.50      1.97730E-03
  238.50      1.90910E-03
  239.50      1.94390E-03
  240.50      1.93930E-03
  241.50      1.93490E-03
  242.50      1.94280E-03
  243.50      1.92510E-03
  244.50      1.91730E-03
  245.50      1.89770E-03
  246.50      1.89180E-03
  247.50      1.89490E-03
  248.50      1.86160E-03
  249.50      1.59800E-03
  250.50      1.84120E-03
  251.30      1.76090E-03
  251.80      1.80570E-03
  252.50      1.82210E-03
  253.50      1.82950E-03
  254.50      1.82560E-03
  255.50      1.81240E-03
  256.50      1.80520E-03
  257.50      1.79150E-03
  258.50      1.78400E-03
  259.50      1.74610E-03
  260.50      1.76690E-03
  261.50      1.74040E-03
  262.50      1.74860E-03
  263.50      1.74310E-03
  264.50      1.72470E-03
  265.50      1.72230E-03
  266.50      1.71130E-03
  267.50      1.68290E-03
  268.50      1.68990E-03
  269.50      1.67790E-03
  270.50      1.68200E-03
  271.50      1.66760E-03
  272.50      1.66160E-03
  273.50      1.61790E-03
  274.50      1.64780E-03
  275.50      1.63450E-03
  276.50      1.62710E-03
  277.50      1.61770E-03
  278.50      1.59850E-03
  279.50      1.58550E-03
  280.50      1.58930E-03
  281.50      1.58220E-03
  282.50      1.57180E-03
  283.50      1.56740E-03
  284.50      1.56270E-03
  285.50      1.55320E-03
