 Castelli and Kurucz 2004-2012 Atmosphere
 T     47000.     G    5.00000 [0.2a] VTURB=2  L/H=1.25 NOVER NEW ODF          
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      1.72060E-20
  9.3500      5.15970E-20
  9.6100      1.42650E-19
  9.7700      2.68570E-19
  9.9600      5.42390E-19
  10.200      1.27190E-18
  10.380      2.35260E-18
  10.560      4.26480E-18
  10.770      8.33350E-18
  11.040      1.90180E-17
  11.400      5.38750E-17
  11.780      1.50360E-16
  12.130      3.70940E-16
  12.480      8.63610E-16
  12.710      1.47310E-15
  12.840      2.01430E-15
  13.050      3.18040E-15
  13.240      4.74150E-15
  13.390      6.50240E-15
  13.660      1.10980E-14
  13.980      2.08440E-14
  14.330      3.92240E-14
  14.720      7.37610E-14
  15.100      1.46530E-13
  15.520      2.85090E-13
  15.880      5.00160E-13
  16.200      9.91270E-13
  16.600      1.75940E-12
  17.030      3.00250E-12
  17.340      4.39760E-12
  17.680      6.96010E-12
  18.020      1.04930E-11
  18.170      1.24310E-11
  18.610      2.11600E-11
  19.100      3.49650E-11
  19.390      4.91850E-11
  19.840      7.77940E-11
  20.180      1.02610E-10
  20.500      1.41580E-10
  21.050      2.26550E-10
  21.620      3.54940E-10
  21.980      4.80710E-10
  22.300      5.99740E-10
  22.680      8.29510E-10
  23.000      7.85290E-08
  23.400      2.78660E-07
  24.000      3.64260E-07
  24.650      6.91740E-07
  25.240      3.56990E-06
  25.680      1.21680E-05
  26.000      8.70940E-06
  26.400      4.57140E-05
  26.850      6.07650E-05
  27.350      8.01580E-05
  27.850      4.57900E-05
  28.400      1.10820E-04
  29.000      1.93130E-04
  29.600      1.54060E-04
  30.100      1.11320E-04
  30.800      1.83100E-04
  31.800      2.75840E-05
  32.800      4.56210E-05
  33.800      3.39210E-05
  34.800      4.00820E-05
  35.700      1.08700E-04
  36.600      2.82050E-04
  37.500      4.52050E-04
  38.500      4.63540E-04
  39.500      8.27980E-04
  40.500      1.55680E-03
  41.400      1.44680E-03
  42.200      1.33300E-03
  43.000      1.27520E-03
  44.100      1.57140E-03
  45.100      1.69990E-03
  46.000      1.30310E-03
  47.000      1.60070E-03
  48.000      1.97740E-03
  49.000      1.39480E-03
  50.000      2.46420E-03
  50.600      1.89020E-03
  51.200      2.64230E-03
  52.000      2.49980E-03
  53.000      2.36300E-03
  54.000      1.94210E-03
  55.000      1.51330E-03
  56.000      2.11730E-03
  57.000      2.84420E-03
  58.000      2.91190E-03
  59.000      2.96990E-03
  60.000      2.37340E-03
  61.000      1.95760E-03
  62.000      2.76440E-03
  63.000      2.48890E-03
  64.000      3.12460E-03
  65.000      2.86960E-03
  65.800      2.40070E-03
  66.500      3.09080E-03
  67.500      3.23750E-03
  68.500      2.86360E-03
  69.500      3.27590E-03
  70.500      2.71410E-03
  71.600      3.29960E-03
  72.600      3.44750E-03
  73.500      3.44980E-03
  74.500      3.27570E-03
  75.500      3.20640E-03
  76.500      2.94330E-03
  77.500      3.28340E-03
  78.500      2.69860E-03
  79.500      3.19390E-03
  80.500      3.34710E-03
  81.500      3.35640E-03
  82.500      3.42860E-03
  83.500      2.99630E-03
  84.500      3.36540E-03
  85.500      3.13390E-03
  86.500      3.41560E-03
  87.500      3.47090E-03
  88.500      3.39800E-03
  89.500      3.39480E-03
  90.500      3.31630E-03
  91.500      2.45410E-03
  92.500      3.81300E-03
  93.500      4.79130E-03
  94.500      5.52060E-03
  95.500      6.63960E-03
  96.500      7.13530E-03
  97.500      5.53500E-03
  98.500      6.49490E-03
  99.500      5.82350E-03
  100.50      5.94780E-03
  101.50      6.17330E-03
  102.50      5.72950E-03
  103.50      6.55190E-03
  104.50      6.97220E-03
  105.50      6.88370E-03
  106.50      6.39590E-03
  107.50      6.84900E-03
  108.50      6.13770E-03
  109.50      6.72800E-03
  110.50      6.62410E-03
  111.50      6.63040E-03
  112.50      6.40100E-03
  113.50      6.67160E-03
  114.50      6.72910E-03
  115.50      6.35880E-03
  116.50      5.97190E-03
  117.50      5.59980E-03
  118.50      6.09230E-03
  119.50      5.71250E-03
  120.50      5.70930E-03
  121.50      4.82530E-03
  122.50      5.59150E-03
  123.50      5.46210E-03
  124.50      5.33120E-03
  125.50      5.60330E-03
  126.50      5.64870E-03
  127.50      5.71390E-03
  128.50      5.71380E-03
  129.50      5.73730E-03
  130.50      5.59270E-03
  131.50      5.58730E-03
  132.50      5.53600E-03
  133.50      5.49150E-03
  134.50      5.38960E-03
  135.50      5.27930E-03
  136.50      5.07150E-03
  137.50      4.85700E-03
  138.50      5.01470E-03
  139.50      4.83370E-03
  140.50      4.63420E-03
  141.50      5.18380E-03
  142.50      4.89160E-03
  143.50      5.10880E-03
  144.20      4.86570E-03
  144.70      4.89570E-03
  145.50      4.80530E-03
  146.50      4.80480E-03
  147.50      4.83580E-03
  148.50      4.90440E-03
  149.50      4.80870E-03
  150.50      4.77440E-03
  151.20      4.77960E-03
  151.70      4.68040E-03
  152.50      4.73230E-03
  153.50      4.44940E-03
  154.50      3.82530E-03
  155.50      3.93300E-03
  156.50      4.31360E-03
  157.50      4.42350E-03
  158.50      4.31210E-03
  159.50      4.42020E-03
  160.50      4.27630E-03
  161.50      4.20740E-03
  162.50      4.26680E-03
  163.50      4.26340E-03
  164.50      4.11320E-03
  165.50      4.29030E-03
  166.50      4.21280E-03
  167.20      4.08770E-03
  167.70      4.35390E-03
  168.50      4.32410E-03
  169.50      4.32360E-03
  170.50      4.21170E-03
  171.50      4.06930E-03
  172.50      4.03780E-03
  173.50      4.18160E-03
  174.50      4.16430E-03
  175.50      4.12740E-03
  176.50      4.06050E-03
  177.50      4.02440E-03
  178.50      4.06330E-03
  179.50      3.97950E-03
  180.50      3.95620E-03
  181.50      3.91020E-03
  182.50      3.88810E-03
