 Castelli and Kurucz 2004-2012 Atmosphere
 T     39000.     G    4.50000 [-2.0] N(He)/Ntot=0.0784 VTURB=2.0  L/H=1.25 ODF
 Wavelength  Eddington Hnu
   (nm)    (ergs/s/cm2/Hz/sr)
  9.0900      2.73090E-24
  9.3500      1.09200E-23
  9.6100      4.08460E-23
  9.7700      8.92080E-23
  9.9600      2.19080E-22
  10.200      6.53080E-22
  10.380      1.43950E-21
  10.560      3.09730E-21
  10.770      7.35480E-21
  11.040      2.14030E-20
  11.400      8.28060E-20
  11.780      3.18530E-19
  12.130      1.02840E-18
  12.480      3.12390E-18
  12.710      6.28410E-18
  12.840      9.23270E-18
  13.050      1.69280E-17
  13.240      2.88440E-17
  13.390      4.34910E-17
  13.660      8.91650E-17
  13.980      2.01780E-16
  14.330      4.73500E-16
  14.720      1.16970E-15
  15.100      2.70370E-15
  15.520      6.51450E-15
  15.880      1.33470E-14
  16.200      2.46030E-14
  16.600      5.11440E-14
  17.030      1.08110E-13
  17.340      1.81230E-13
  17.680      3.12800E-13
  18.020      5.28820E-13
  18.170      6.62380E-13
  18.610      1.25680E-12
  19.100      2.47530E-12
  19.390      3.63680E-12
  19.840      6.45900E-12
  20.180      9.79780E-12
  20.500      1.43160E-11
  21.050      2.67260E-11
  21.620      4.93070E-11
  21.980      7.13730E-11
  22.300      9.81310E-11
  22.680      1.41490E-10
  23.000      5.79970E-09
  23.400      2.36850E-08
  24.000      6.42780E-08
  24.650      5.18670E-07
  25.240      1.93390E-06
  25.680      1.33660E-06
  26.000      7.16380E-06
  26.400      1.50740E-05
  26.850      2.34170E-05
  27.350      3.19940E-05
  27.850      3.49760E-05
  28.400      4.91540E-05
  29.000      5.60040E-05
  29.600      3.87360E-05
  30.100      5.41730E-06
  30.800      2.17140E-05
  31.800      6.35090E-05
  32.800      7.95410E-05
  33.800      8.43620E-05
  34.800      9.42300E-05
  35.700      1.12360E-04
  36.600      1.28660E-04
  37.500      1.35970E-04
  38.500      1.31950E-04
  39.500      1.52610E-04
  40.500      1.66310E-04
  41.400      1.74310E-04
  42.200      1.75420E-04
  43.000      1.78010E-04
  44.100      1.95850E-04
  45.100      2.05030E-04
  46.000      2.07560E-04
  47.000      2.17830E-04
  48.000      2.31810E-04
  49.000      2.34150E-04
  50.000      2.54590E-04
  50.600      3.81920E-04
  51.200      6.31320E-04
  52.000      6.35980E-04
  53.000      6.47680E-04
  54.000      6.21940E-04
  55.000      6.46400E-04
  56.000      7.23720E-04
  57.000      7.48410E-04
  58.000      7.45920E-04
  59.000      7.82710E-04
  60.000      7.80820E-04
  61.000      7.87430E-04
  62.000      8.49110E-04
  63.000      8.60690E-04
  64.000      8.90630E-04
  65.000      8.97590E-04
  65.800      8.90610E-04
  66.500      9.25130E-04
  67.500      9.60490E-04
  68.500      9.45440E-04
  69.500      9.92220E-04
  70.500      9.76420E-04
  71.600      1.03550E-03
  72.600      1.05630E-03
  73.500      1.07400E-03
  74.500      1.07890E-03
  75.500      1.09330E-03
  76.500      1.09750E-03
  77.500      1.12490E-03
  78.500      1.13880E-03
  79.500      1.15780E-03
  80.500      1.17480E-03
  81.500      1.19380E-03
  82.500      1.21610E-03
  83.500      1.18320E-03
  84.500      1.23970E-03
  85.500      1.24900E-03
  86.500      1.27440E-03
  87.500      1.28960E-03
  88.500      1.30170E-03
  89.500      1.31310E-03
  90.500      1.31490E-03
  91.500      1.12970E-03
  92.500      2.07000E-03
  93.500      2.75840E-03
  94.500      3.50660E-03
  95.500      3.80870E-03
  96.500      4.34140E-03
  97.500      3.42790E-03
  98.500      4.30030E-03
  99.500      4.05960E-03
  100.50      4.29560E-03
  101.50      4.28970E-03
  102.50      3.46380E-03
  103.50      4.24310E-03
  104.50      4.28210E-03
  105.50      4.26220E-03
  106.50      4.18290E-03
  107.50      4.16770E-03
  108.50      3.98620E-03
  109.50      4.16460E-03
  110.50      4.12200E-03
  111.50      4.08280E-03
  112.50      4.00890E-03
  113.50      4.06460E-03
  114.50      4.04020E-03
  115.50      3.98610E-03
  116.50      3.96390E-03
  117.50      3.70650E-03
  118.50      3.90110E-03
  119.50      3.88330E-03
  120.50      3.84510E-03
  121.50      3.14320E-03
  122.50      3.79630E-03
  123.50      3.78360E-03
  124.50      3.74650E-03
  125.50      3.76600E-03
  126.50      3.74630E-03
  127.50      3.72380E-03
  128.50      3.70160E-03
  129.50      3.67090E-03
  130.50      3.64730E-03
  131.50      3.62930E-03
  132.50      3.60030E-03
  133.50      3.58080E-03
  134.50      3.56260E-03
  135.50      3.53090E-03
  136.50      3.49970E-03
  137.50      3.46410E-03
  138.50      3.45410E-03
  139.50      3.39700E-03
  140.50      3.35930E-03
  141.50      3.38980E-03
  142.50      3.35210E-03
  143.50      3.34490E-03
  144.20      3.32040E-03
  144.70      3.31140E-03
  145.50      3.28930E-03
  146.50      3.27200E-03
  147.50      3.25400E-03
  148.50      3.24270E-03
  149.50      3.21560E-03
  150.50      3.20030E-03
  151.20      3.18900E-03
  151.70      3.17230E-03
  152.50      3.15350E-03
  153.50      3.10880E-03
  154.50      3.00850E-03
  155.50      3.00670E-03
  156.50      3.04070E-03
  157.50      3.03810E-03
  158.50      3.02270E-03
  159.50      3.00290E-03
  160.50      2.95810E-03
  161.50      2.93950E-03
  162.50      2.91250E-03
  163.50      2.84860E-03
  164.50      2.72910E-03
  165.50      2.88200E-03
  166.50      2.86680E-03
  167.20      2.83570E-03
  167.70      2.85600E-03
  168.50      2.83800E-03
  169.50      2.82120E-03
  170.50      2.79920E-03
  171.50      2.75050E-03
  172.50      2.75120E-03
  173.50      2.75440E-03
  174.50      2.73390E-03
  175.50      2.71130E-03
  176.50      2.70110E-03
  177.50      2.68500E-03
  178.50      2.66870E-03
  179.50      2.64890E-03
  180.50      2.63390E-03
  181.50      2.61720E-03
  182.50      2.59960E-03
  183.50      2.58540E-03
  184.50      2.56810E-03
  185.50      2.55070E-03
  186.50      2.53410E-03
  187.50      2.51810E-03
  188.50      2.50260E-03
  189.50      2.48960E-03
  190.50      2.47460E-03
  191.50      2.45910E-03
  192.50      2.43690E-03
  193.50      2.42880E-03
  194.50      2.41410E-03
  195.50      2.39770E-03
  196.70      2.38100E-03
  197.60      2.36790E-03
  198.40      2.35640E-03
  199.50      2.34010E-03
  200.50      2.32630E-03
  201.50      2.31200E-03
  202.50      2.29770E-03
  203.50      2.28370E-03
  204.50      2.26940E-03
  205.50      1.77190E-03
  206.50      1.72050E-03
  207.40      1.76420E-03
  207.80      1.80900E-03
  208.50      1.93290E-03
  209.50      2.13800E-03
  210.50      2.19080E-03
  211.50      2.18550E-03
  212.50      2.17290E-03
  213.50      2.15660E-03
  214.50      2.14810E-03
  215.50      2.16750E-03
  216.50      2.10640E-03
  217.50      2.15650E-03
  218.50      2.08250E-03
  219.50      2.13010E-03
  220.50      2.12050E-03
  221.50      2.04400E-03
  222.50      2.09470E-03
  223.50      2.08310E-03
  224.50      2.06910E-03
  225.50      1.99790E-03
  226.50      2.04630E-03
  227.50      2.03430E-03
  228.50      2.02170E-03
  229.50      1.99540E-03
  230.50      1.94240E-03
  231.50      1.98540E-03
  232.50      1.97540E-03
  233.50      1.96390E-03
  234.50      1.95250E-03
  235.50      1.94120E-03
  236.50      1.93000E-03
  237.50      1.91870E-03
  238.50      1.85490E-03
  239.50      1.89460E-03
  240.50      1.88570E-03
  241.50      1.87500E-03
  242.50      1.86460E-03
  243.50      1.85390E-03
  244.50      1.84340E-03
  245.50      1.83260E-03
  246.50      1.82270E-03
  247.50      1.81250E-03
  248.50      1.80220E-03
  249.50      1.75520E-03
  250.50      1.77660E-03
  251.30      1.67090E-03
  251.80      1.76440E-03
  252.50      1.76160E-03
  253.50      1.75270E-03
  254.50      1.74300E-03
  255.50      1.73330E-03
  256.50      1.72390E-03
  257.50      1.71440E-03
  258.50      1.70500E-03
  259.50      1.69520E-03
  260.50      1.68750E-03
  261.50      1.67820E-03
  262.50      1.66920E-03
  263.50      1.66010E-03
  264.50      1.65100E-03
  265.50      1.64190E-03
  266.50      1.63270E-03
  267.50      1.62320E-03
  268.50      1.61590E-03
  269.50      1.60580E-03
  270.50      1.59880E-03
  271.50      1.59020E-03
  272.50      1.57960E-03
  273.50      1.53330E-03
  274.50      1.56520E-03
  275.50      1.55700E-03
  276.50      1.54630E-03
  277.50      1.54070E-03
  278.50      1.53260E-03
  279.50      1.52430E-03
  280.50      1.51660E-03
  281.50      1.50880E-03
  282.50      1.49820E-03
